,VIN,brand,model,trim,manufacture_year,mileage,MPG_city,MPG_highway,transmission,drive_type,fuel_type,exterior_color,interior_color,accidents,owners,car_usage_type,price,car_age,state
9130, 5N1AT3ABXMC750776,Nissan,Rogue,S AWD,2021,8226,26.0,33.0, Automatic,AWD,Gas,Blue,Black,0,1,Personaluse,29998,1, FL
9131, 1V2UR2CA7KC606404,Volkswagen,Atlas,V6 SE with Technology 3.6L 4MOTION,2019,12593,17.0,23.0, Automatic,AWD,Gas,Black,Black,0,1,Personaluse,39998,3, CA
9132, 1C4PJMLB1JD539530,Jeep,Cherokee,Latitude Plus 4WD,2018,118732,21.0,28.0, Automatic,4WD,Gas,Gray,Black,0,2,Personaluse,19998,4, CA
9133, 3VV4B7AX8MM124117,Volkswagen,Tiguan,2.0T SEL Premium R-Line 4MOTION,2021,2442,21.0,27.0, Automatic,AWD,Gas,Silver,Black,0,2,Personaluse,38998,1, TX
9134, 5GAKRAKD8FJ374395,Buick,Enclave,Convenience FWD,2015,95421,17.0,24.0, Automatic,FWD,Gas,Gray,Gray,1,2,Personaluse,15900,7, TX
9135, 1C4RJFCG8GC474769,Jeep,Grand Cherokee,High Altitude 4WD,2016,77759,18.0,25.0, Automatic,4WD,Gas,White,Black,0,2,Fleetuse,30998,6, GA
9136, 2GNAXYEX4K6202331,Chevrolet,Equinox,Premier with 2LZ AWD,2019,22676,22.0,28.0, Automatic,AWD,Gas,Black,Black,0,1,Personaluse,34727,3, TX
9137, SAJGX2743VC004372,Jaguar,XK8,Convertible,1997,88491,18.0,26.0, Automatic,RWD,Gas,Black,Beige,0,2,Personaluse,10781,25, TX
9138, 1C6RR7GT9NS131081,Ram,1500 ,"Warlock Quad Cab 6'4"" Box 4WD",2022,6196,16.0,23.0, Automatic,4WD,Gas,Black,Black,0,1,Personaluse,44395,0, OH
9139, 1FADP5CU7DL507559,Ford,C-Max,Energi SEL,2013,89247,37.0,42.0, Automatic,FWD,Hybrid,Gray,Beige,0,2,Personaluse,14990,9, OR
9140, 1C6RR7NT6FS603290,Ram,1500,"Laramie Crew Cab 5'7"" Box 4WD",2015,88626,16.0,23.0, Automatic,4WD,Gas,Gray,Black,1,3,Fleetuse,31998,7, TX
9141, 4T1B11HK9KU191460,Toyota,Camry,SE Automatic,2019,74271,28.0,39.0, Automatic,FWD,Gas,White,Gray,0,1,Personaluse,24990,3, IL
9142, KL7CJPSB2JB726060,Chevrolet,Trax,LT AWD,2018,42574,24.0,30.0, Automatic,AWD,Gas,Gray,Black,0,1,Personaluse,19368,4, TX
9143, WP0CA2A99FS141410,Porsche,911,Carrera Cabriolet,2015,39343,19.0,27.0, Automatic,RWD,Gas,White,Black,0,2,Personaluse,78998,7, NC
9144, 1N4BL4DW2KC167750,Nissan,Altima,SV AWD,2019,32331,25.0,34.0, Automatic,AWD,Gas,Red,Black,1,1,Personaluse,24299,3, OH
9145, SHHFK8G76JU200288,Honda,Civic,Type R Manual,2018,1756,22.0,28.0, Manual,FWD,Gas,White,Red,0,1,Personaluse,45990,4, CA
9146, WP0AA2A73JL111490,Porsche,Panamera,RWD,2018,35293,21.0,28.0, Automatic,RWD,Gas,Gray,Black,1,2,Personaluse,70998,4, CA
9147, WA18NAF4XJA175673,Audi,A4 allroad,Premium Plus,2018,39781,22.0,30.0, Automatic,AWD,Gas,Blue,Brown,0,2,Personaluse,37990,4, TX
9148, 5FNYF4H68CB033612,Honda,Pilot,EX-L with Rear Entertainment System 4WD,2012,106818,17.0,24.0, Automatic,4WD,Gas,Blue,Gray,0,1,Personaluse,19998,10, TX
9149, 1FTEW1CP3KKC27709,Ford,F-150,XL SuperCrew 5.5' Box 2WD,2019,42732,17.0,23.0, Automatic,RWD,Gas,White,Black,0,2,Personaluse,34239,3, NJ
9150, 2FMPK4K94KBB55630,Ford,Edge,Titanium AWD,2019,47839,21.0,28.0, Automatic,AWD,Gas,Gray,Black,0,2,Personaluse,31289,3, PA
9151, KL4CJASB3MB304264,Buick,Encore,Preferred FWD,2021,14099,24.0,32.0, Automatic,FWD,Gas,Black,Black,0,1,Personaluse,24990,1, FL
9152, 1G1BE5SM0K7115370,Chevrolet,Cruze,LT with 1SD Sedan,2019,57878,28.0,38.0, Automatic,FWD,Gas,White,Black,0,3,Fleetuse,20490,3, TX
9153, 1GCVKREC0FZ395647,Chevrolet,Silverado 1500,LT Z71 Double Cab Standard Box 4WD,2015,141286,17.0,22.0, Automatic,4WD,Gas,Red,Black,0,2,Personaluse,20716,7, VA
9154, 5NMS53AA9LH281433,Hyundai,Santa Fe,Limited 2.0T FWD,2020,16646,20.0,27.0, Automatic,FWD,Gas,Black,Black,0,1,Personaluse,37300,2, CO
9155, 19XFB2F99CE067228,Honda,Civic,EX-L Sedan Automatic,2012,83995,28.0,39.0, Automatic,FWD,Gas,Gray,Gray,0,1,Personaluse,14382,10, TX
9156, 5UXKR6C56H0J84329,BMW,X5,xDrive50i AWD,2017,41615,15.0,21.0, Automatic,AWD,Gas,Black,Brown,0,2,Personaluse,43998,5, TX
9157, 5FNYF6H50KB100916,Honda,Pilot,EX-L AWD,2019,26653,18.0,26.0, Automatic,AWD,Gas,Black,Black,0,1,Personaluse,36751,3, FL
9158, 7FARW2H81KE026465,Honda,CR-V,EX-L AWD,2019,30222,27.0,33.0, Automatic,AWD,Gas,Silver,Black,0,1,Personaluse,31700,3, FL
9159, 5N1AZ2MH5HN109991,Nissan,Murano,SL AWD,2017,73859,21.0,28.0, Automatic,AWD,Gas,White,Beige,0,1,Personaluse,23998,5, TX
9160, 1GTG6CEN1K1304017,GMC,Canyon,SLE Crew Cab Short Box 4WD,2019,70732,17.0,24.0, Automatic,4WD,Gas,Black,Black,1,3,Fleetuse,30998,3, NC
9161, 2C4RDGCG8JR215842,Dodge,Grand Caravan,SXT,2018,58207,17.0,25.0, Automatic,FWD,Gas,Silver,Black,0,2,Fleetuse,21590,4, CA
9162, 1GNKVGKD1HJ133415,Chevrolet,Traverse,LT with 1LT AWD,2017,53498,15.0,22.0, Automatic,AWD,Gas,Black,Black,0,2,Fleetuse,25998,5, TX
9163, 5NMS2CAD1LH155067,Hyundai,Santa Fe,SE 2.4L AWD,2020,58715,21.0,27.0, Automatic,AWD,Gas,Gray,Beige,0,1,Fleetuse,25990,2, OH
9164, 3N1CN7AP0KL866227,Nissan,Versa,SV Sedan CVT,2019,54645,31.0,39.0, Automatic,FWD,Gas,Blue,Black,0,1,Personaluse,18490,3, TX
9165, 1C4BJWDG6EL142696,Jeep,Wrangler,Unlimited Sport,2014,72911,16.0,21.0, Manual,4WD,Gas,Black,Black,0,3,Personaluse,25488,8, IN
9166, 5NPEL4JA9LH036157,Hyundai,Sonata,SEL,2020,32989,27.0,37.0, Automatic,FWD,Gas,Black,Black,0,1,Personaluse,25998,2, FL
9167, 2GNAXKEV1K6242927,Chevrolet,Equinox,LT with 1LT FWD,2019,57415,26.0,32.0, Automatic,FWD,Gas,Silver,Black,0,1,Fleetuse,23850,3, PA
9168, 1G6AW5SX1E0193120,Cadillac,CTS,Sedan 2.0T AWD,2014,77018,19.0,28.0, Automatic,AWD,Gas,Gray,Gray,0,3,Personaluse,20998,8, OH
9169, 2T3A1RFV7KC001266,Toyota,RAV4,XLE Premium AWD,2019,33170,25.0,33.0, Automatic,AWD,Gas,Blue,Gray,0,1,Personaluse,35998,3, NY
9170, KNDPNCAC6L7791852,Kia,Sportage,EX AWD,2020,25989,22.0,26.0, Automatic,AWD,Gas,Blue,Black,0,1,Personaluse,28061,2, CA
9171, 2T2ZK1BA1FC205320,Lexus,RX,RX 350 FWD,2015,60402,18.0,25.0, Automatic,FWD,Gas,White,Black,0,3,Personaluse,26590,7, NC
9172, 4S4BSABC0K3227721,Subaru,Outback,2.5i,2019,23881,25.0,32.0, Automatic,AWD,Gas,Black,Beige,0,2,Personaluse,28990,3, VA
9173, 5N1AT2MV8KC840361,Nissan,Rogue,SL AWD,2019,55804,25.0,32.0, Automatic,AWD,Gas,Gray,Black,0,1,Personaluse,26800,3, TX
9174, 2C3CDZAG5GH344578,Dodge,Challenger,SXT Automatic,2016,52710,19.0,30.0, Automatic,RWD,Gas,Black,Black,0,2,Personaluse,23998,6, TX
9175, 1FADP3F2XGL319556,Ford,Focus,SE Sedan,2016,72175,26.0,36.0, Automatic,FWD,Gas,Silver,Black,0,2,Fleetuse,12495,6, AR
9176, 3VW6T7BU1LM024381,Volkswagen,Jetta,GLI S Automatic,2020,12846,25.0,32.0, Automatic,FWD,Gas,White,Black,0,1,Personaluse,27990,2, CA
9177, 3TMCZ5AN7JM139339,Toyota,Tacoma,TRD Sport Double Cab 5' Bed V6 4WD Manual,2018,27673,17.0,20.0, Manual,4WD,Gas,Black,Gray,0,2,Personaluse,37469,4, FL
9178, 3C4PDDEG8JT288922,Dodge,Journey,GT AWD,2018,48419,16.0,24.0, Automatic,AWD,Gas,Gray,Black,0,2,Fleetuse,24998,4, TX
9179, SHHFK8G76MU201817,Honda,Civic,Type R Hatchback Manual,2021,15552,22.0,28.0, Manual,FWD,Gas,White,Black,0,1,Personaluse,47990,1, FL
9180, KL4MMDSL0LB075725,Buick,Encore GX,Select FWD,2020,33017,26.0,30.0, Automatic,FWD,Gas,Gray,Black,0,3,Personaluse,24990,2, NE
9181, 5FPYK3F67KB017982,Honda,Ridgeline,RTL-T AWD,2019,43839,18.0,25.0, Automatic,AWD,Gas,White,Black,0,1,Personaluse,34998,3, IN
9182, 4T1BF3EK1AU572915,Toyota,Camry,LE I4 Automatic,2010,129630,22.0,32.0, Automatic,FWD,Gas,White,Gray,0,3,Fleetuse,9895,12, OH
9183, WDDZF4KBXKA535318,Mercedes-Benz,E-Class,E 300 Sedan 4MATIC,2019,43788,21.0,29.0, Automatic,AWD,Gas,Black,Black,1,1,Personaluse,39371,3, MO
9184, 1N6BA0EC9FN507836,Nissan,Titan,PRO-4X Crew Cab 4WD,2015,80551,12.0,17.0, Automatic,4WD,Gas,Blue,Black,0,3,Personaluse,26998,7, CA
9185, 1FAHP2F83DG146449,Ford,Taurus,Limited FWD,2013,94001,19.0,29.0, Automatic,FWD,Gas,Silver,Black,0,4,Fleetuse,14990,9, SC
9186, JTHBK1EGXC2512211,Lexus,ES,ES 350,2012,83892,19.0,28.0, Automatic,FWD,Gas,White,Black,0,1,Personaluse,19998,10, CA
9187, WBAJA7C50KWW12276,BMW,5 ,530i xDrive,2019,29383,23.0,33.0, Automatic,AWD,Gas,Silver,Black,0,1,Personaluse,40998,3, MN
9188, JTJBM7FXXE5064516,Lexus,GX,GX 460,2014,92443,15.0,20.0, Automatic,4WD,Gas,Silver,Black,2,2,Personaluse,28998,8, CA
9189, LRBFX1SA7KD010746,Buick,Envision,Preferred AWD,2019,13090,21.0,27.0, Automatic,AWD,Gas,Black,Beige,0,1,Personaluse,29998,3, CA
9190, 1V2MR2CA4JC502483,Volkswagen,Atlas,V6 SEL 4MOTION,2018,86108,17.0,23.0, Automatic,AWD,Gas,Black,Black,0,1,Personaluse,27191,4, UT
9191, 1GYFZER45KF187748,Cadillac,XT4,Sport FWD,2019,29564,24.0,30.0, Automatic,FWD,Gas,Black,Red,0,1,Personaluse,35998,3, PA
9192, 3FA6P0H7XER310922,Ford,Fusion,SE FWD,2014,75072,22.0,34.0, Automatic,FWD,Gas,White,Black,0,4,Personaluse,15541,8, GA
9193, 2C3CDXGJ6MH551046,Dodge,Charger,Scat Pack RWD,2021,43829,15.0,24.0, Automatic,RWD,Gas,Gray,Black,0,1,Personaluse,45995,1, AZ
9194, 1C4RJECG6JC512372,Jeep,Grand Cherokee,High Altitude RWD,2018,78412,19.0,26.0, Automatic,RWD,Gas,Black,Black,0,1,Fleetuse,31590,4, NY
9195, JN1AJ0HR8AM750733,INFINITI,EX35,Journey AWD,2010,115285,16.0,23.0, Automatic,AWD,Gas,White,Beige,0,2,Personaluse,16998,12, NY
9196, KNDJP3A53J7908012,Kia,Soul,#NAME?,2018,52403,25.0,30.0, Automatic,FWD,Gas,Green,Black,0,2,Fleetuse,17590,4, FL
9197, 1C3CCCAB5FN623975,Chrysler,200,Limited FWD,2015,92343,23.0,36.0, Automatic,FWD,Gas,White,Black,0,1,Personaluse,14990,7, PA
9198, 1GNERGKW3JJ106306,Chevrolet,Traverse,LT Cloth with 1LT FWD,2018,59127,18.0,27.0, Automatic,FWD,Gas,White,Black,0,1,Personaluse,29990,4, TX
9199, 1GCVKREC1JZ295694,Chevrolet,Silverado 1500,LT Double Cab Standard Box 4WD,2018,149507,17.0,22.0, Automatic,4WD,Gas,Gray,Black,1,1,Personaluse,23999,4, TX
9200, 2FMPK4AP8JBC47497,Ford,Edge,Sport AWD,2018,29178,17.0,24.0, Automatic,AWD,Gas,White,Black,0,1,Personaluse,34998,4, GA
9201, 1GCNCSEA8CZ112023,Chevrolet,Silverado 1500,LT Regular Cab Standard Box 2WD,2012,77064,14.0,19.0, Automatic,RWD,Gas,White,Gray,1,3,Fleetuse,16995,10, FL
9202, 55SWF8EB6KU290135,Mercedes-Benz,C-Class,C 300 Sedan 4MATIC,2019,56115,22.0,33.0, Automatic,AWD,Gas,White,Beige,1,2,Personaluse,30995,3, CA
9203, WP1AB2A53MLB31334,Porsche,Macan,S AWD,2021,13114,18.0,24.0, Automatic,AWD,Gas,Gray,Black,1,1,Personaluse,69999,1, IL
9204, KMHGN4JE3FU056061,Hyundai,Genesis,3.8 AWD,2015,92244,16.0,25.0, Automatic,AWD,Gas,Tan,Beige,0,2,Personaluse,21997,7, TX
9205, 5N1DR2MM2JC619520,Nissan,Pathfinder,S 4WD,2018,80711,19.0,26.0, Automatic,4WD,Gas,Gray,Black,0,1,Personaluse,20999,4, TX
9206, 3CZRU6H36KG727519,Honda,HR-V,LX AWD,2019,48489,27.0,31.0, Automatic,AWD,Gas,Black,Black,1,1,Personaluse,22998,3, ND
9207, 1G6AE5RX1J0103712,Cadillac,ATS,Sedan 2.0T AWD,2018,41302,22.0,30.0, Automatic,AWD,Gas,Red,Black,0,1,Fleetuse,25990,4, SC
9208, 2T3RFREV0HW678107,Toyota,RAV4,XLE AWD,2017,113100,22.0,28.0, Automatic,AWD,Gas,Gray,Gray,0,2,Personaluse,21500,5, CA
9209, 1FTER4EH0LLA42219,Ford,Ranger,XLT 2WD SuperCrew 5' Box,2020,5827,21.0,26.0, Automatic,RWD,Gas,Silver,Black,0,1,Personaluse,36998,2, TX
9210, 5NPEJ4J23LH009941,Hyundai,Sonata,SEL Plus,2020,47389,27.0,36.0, Automatic,FWD,Gas,Black,Black,0,1,Personaluse,28768,2, NM
9211, 5TFCZ5AN0KX208240,Toyota,Tacoma,TRD Sport Double Cab 5' Bed 4WD 6 Automatic,2019,75802,18.0,22.0, Automatic,4WD,Gas,Silver,Black,0,1,Personaluse,33881,3, AR
9212, KM8J3CALXLU221412,Hyundai,Tucson,Sport AWD,2020,22363,24.0,28.0, Automatic,AWD,Gas,Black,Black,0,1,Personaluse,29000,2, TX
9213, 1GNERGKW3JJ252933,Chevrolet,Traverse,LT Cloth with 1LT FWD,2018,71562,18.0,27.0, Automatic,FWD,Gas,White,Gray,0,1,Personaluse,27990,4, TX
9214, 2T1BURHE2GC592924,Toyota,Corolla,LE Premium CVT,2016,79893,29.0,38.0, Automatic,FWD,Gas,Black,Gray,0,2,Personaluse,16994,6, NM
9215, 4T4BF1FK5ER387149,Toyota,Camry,2014 XLE I4 Automatic,2014,73634,25.0,35.0, Automatic,FWD,Gas,Gray,Black,0,2,Fleetuse,14888,8, WA
9216, 1C4RJKBG5M8187012,Jeep,Grand Cherokee,L Limited 4WD,2021,5555,18.0,25.0, Automatic,4WD,Gas,Gray,Black,0,1,Personaluse,50998,1, WA
9217, 1GCGTDEN1J1308677,Chevrolet,Colorado,Z71 Crew Cab Short Box 4WD Automatic,2018,22134,17.0,24.0, Automatic,4WD,Gas,Silver,Black,1,2,Personaluse,35998,4, CO
9218, 1C4NJDEB6ED846895,Jeep,Compass,Latitude 4WD,2014,57222,21.0,27.0, Automatic,4WD,Gas,Gray,Gray,0,2,Personaluse,16667,8, NC
9219, 4T1KZ1AKXMU051441,Toyota,Camry,XSE V6 Automatic,2021,32434,22.0,32.0, Automatic,FWD,Gas,White,Red,0,2,Personaluse,37998,1, TX
9220, WAUBNCF59JA085573,Audi,A5,Premium Plus Sportback S tronic,2018,51331,24.0,34.0, Automatic,AWD,Gas,Black,Brown,1,2,Personaluse,32479,4, IN
9221, 1N6AD0EV3EN772870,Nissan,Frontier,SL Crew Cab 4WD Auto SWB,2014,63750,15.0,21.0, Automatic,4WD,Gas,Black,Beige,0,1,Personaluse,23000,8, FL
9222, 2HGFC3A51KH750567,Honda,Civic,Si Coupe with Summer Tires,2019,13722,28.0,38.0, Manual,FWD,Gas,Black,Black,0,1,Personaluse,29998,3, WA
9223, 1N4AL3AP6EC175521,Nissan,Altima,2.5 SV,2014,55166,27.0,38.0, Automatic,FWD,Gas,White,Beige,0,1,Personaluse,16990,8, FL
9224, 1FTFW1ET2EFA58164,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,2014,132706,14.0,19.0, Automatic,4WD,Gas,Red,Gray,0,1,Personaluse,20999,8, FL
9225, 5TFFY5F10KX248338,Toyota,Tundra,Limited CrewMax 5.5' Bed 5.7L 2WD,2019,37672,13.0,18.0, Automatic,RWD,Gas,Tan,Black,0,1,Personaluse,41998,3, TX
9226, 7SAYGDEF9NF367011,Tesla,Model Y,Performance AWD,2022,5307,106.0,115.0, Automatic,AWD,Electric,White,Black,0,1,Personaluse,75990,0, VA
9227, 5TFDW5F15FX424934,Toyota,Tundra,SR5 CrewMax 5.5' Bed Flex Fuel 5.7L V8 4WD,2015,80136,13.0,17.0, Automatic,4WD,Gas,Gray,Black,1,1,Personaluse,32998,7, CA
9228, SALYB2EV1KA791867,Land Rover,Rover Range Rover Velar,P380 S,2019,9875,18.0,24.0, Automatic,4WD,Gas,Gray,Beige,0,1,Personaluse,55781,3, NY
9229, 4T3E6RFV4MU058982,Toyota,RAV4,Hybrid XSE AWD,2021,6824,38.0,41.0, Automatic,AWD,Hybrid,Gray,Black,0,1,Personaluse,48990,1, FL
9230, 1FTEW1EG2JFD87732,Ford,F-150,Platinum SuperCrew 5.5' Box 4WD,2018,39479,16.0,22.0, Automatic,4WD,Gas,Red,Black,0,2,Fleetuse,49998,4, FL
9231, 1G1FH1R70H0120202,Chevrolet,Camaro,SS with 2SS Coupe,2017,39069,16.0,25.0, Automatic,RWD,Gas,White,Red,0,1,Personaluse,39998,5, TX
9232, 4T1B11HK5JU117399,Toyota,Camry,LE I4 Automatic,2018,69355,28.0,39.0, Automatic,FWD,Gas,Black,Black,0,2,Personaluse,22491,4, TX
9233, 5YJ3E1EC7NF195966,Tesla,Model 3,Performance AWD,2022,432,107.0,118.0, Automatic,AWD,Electric,Silver,Black,0,1,Personaluse,72991,0, FL
9234, 5J6RM4H96GL054153,Honda,CR-V,Touring AWD,2016,120243,25.0,31.0, Automatic,AWD,Gas,Brown,Black,0,2,Personaluse,20998,6, OH
9235, JN1BV7AP6FM345844,INFINITI,Q50,Premium RWD,2015,57099,20.0,29.0, Automatic,RWD,Gas,White,Gray,0,2,Personaluse,24998,7, FL
9236, WDBSK7BA9CF168933,Mercedes-Benz,SL,SL 550 Roadster,2012,52051,14.0,22.0, Automatic,RWD,Gas,White,Red,0,3,Personaluse,37590,10, NC
9237, JM3KFBDM6K0690587,Mazda,CX-5,Grand Touring AWD,2019,30358,24.0,30.0, Automatic,AWD,Gas,White,Beige,0,2,Personaluse,32300,3, SC
9238, 5YJ3E1EB6NF103351,Tesla,Model 3,Long Range AWD,2022,5693,126.0,134.0, Automatic,AWD,Electric,White,Black,0,1,Personaluse,63998,0, FL
9239, 1FT7W2BN3MEE14058,Ford,Super Duty F-250,LARIAT Crew Cab 6.75' Box 4WD,2021,10592,18.0,26.0, Automatic,4WD,Gas,Gray,Black,0,1,Personaluse,70998,1, OH
9240, ZACCJBCB6HPE47635,Jeep,Renegade,Trailhawk 4WD,2017,65905,21.0,29.0, Automatic,4WD,Gas,Black,Black,0,4,Personaluse,21998,5, FL
9241, 2T1BURHEXKC203925,Toyota,Corolla,L CVT,2019,50765,28.0,36.0, Automatic,FWD,Gas,White,Gray,0,1,Personaluse,20998,3, MN
9242, 3C63R3JL2JG286760,Ram,3500,Laramie Crew Cab 8' Box 4WD,2018,89411,21.0,28.0, Automatic,4WD,Diesel,Black,Black,0,1,Personaluse,58998,4, TX
9243, 1VWCM7A37CC021477,Volkswagen,Passat,SEL Premium 3.6 V6 DSG,2012,105547,20.0,28.0, Automatic,FWD,Gas,Black,Beige,1,1,Personaluse,11895,10, CA
9244, 1N4AL3AP5HC296660,Nissan,Altima,2017.5 2.5 S,2017,93949,27.0,39.0, Automatic,FWD,Gas,Gray,Black,0,1,Personaluse,15990,5, CA
9245, SHHFK7H45JU430290,Honda,Civic,Sport Hatchback CVT,2018,33176,30.0,36.0, Automatic,FWD,Gas,Black,Black,0,2,Personaluse,24998,4, MD
9246, JTHC81D25K5035886,Lexus,IS,IS 300 AWD,2019,22169,19.0,26.0, Automatic,AWD,Gas,Black,Black,0,1,Personaluse,38000,3, CA
9247, 1C4RJFAG2MC545883,Jeep,Grand Cherokee WK,Laredo E 4WD,2021,22662,18.0,25.0, Automatic,4WD,Gas,White,Black,0,1,Personaluse,34789,1, WA
9248, KL8CB6SA5LC423250,Chevrolet,Spark,LS CVT,2020,25630,30.0,38.0, Automatic,FWD,Gas,White,Black,0,2,Personaluse,16590,2, FL
9249, 2FMPK4G98JBB09418,Ford,Edge,SE AWD,2018,72629,20.0,27.0, Automatic,AWD,Gas,Blue,Black,0,2,Personaluse,20590,4, MT
9250, 1J4RR4GG8BC587261,Jeep,Grand Cherokee,Laredo 4WD,2011,101483,16.0,22.0, Automatic,4WD,Gas,White,Black,0,2,Personaluse,12495,11, VA
9251, JTJBM7FXXK5223532,Lexus,GX,GX 460,2019,23711,15.0,18.0, Automatic,4WD,Gas,Black,Brown,0,1,Personaluse,46500,3, DE
9252, WDD1J6BB7KF083550,Mercedes-Benz,E-Class,AMG E 53 4MATIC+ Coupe,2019,46198,21.0,28.0, Automatic,AWD,Gas,Blue,Black,0,1,Personaluse,59998,3, CA
9253, 5YJ3E1EB5MF085391,Tesla,Model 3,Long Range Dual Motor AWD,2021,15731,127.0,141.0, Automatic,AWD,Electric,White,Black,0,1,Personaluse,59998,1, FL
9254, JTHBK1GGXE2096841,Lexus,ES,ES 350,2014,49904,21.0,31.0, Automatic,FWD,Gas,White,Black,0,2,Personaluse,24998,8, CO
9255, 1FMCU0GX9DUD84102,Ford,Escape,SE FWD,2013,121431,23.0,33.0, Automatic,FWD,Gas,Black,Gray,0,3,Personaluse,11955,9, TX
9256, 5YMTS0C09L9B57930,BMW,X3 M,Competition,2020,13384,14.0,19.0, Automatic,AWD,Gas,Black,Black,0,1,Personaluse,67295,2, TX
9257, WBA3N9C58FK246413,BMW,4 ,428i xDrive Coupe (SULEV),2015,84248,22.0,33.0, Automatic,AWD,Gas,Black,Beige,0,2,Personaluse,21990,7, TX
9258, JTNKHMBX2K1043668,Toyota,C-HR,LE FWD,2019,39412,27.0,31.0, Automatic,FWD,Gas,Gray,Black,0,2,Personaluse,23998,3, NJ
9259, NMTKHMBX5JR034726,Toyota,C-HR,XLE FWD,2018,49478,27.0,31.0, Automatic,FWD,Gas,Blue,Black,0,1,Personaluse,22995,4, CA
9260, 1C4RJFAG2JC499242,Jeep,Grand Cherokee,Upland 4WD,2018,28087,18.0,25.0, Automatic,4WD,Gas,White,Black,0,1,Personaluse,33998,4, AL
9261, WA1LFAFP2EA079883,Audi,Q5,Premium Plus 2.0T quattro,2014,68928,20.0,28.0, Automatic,AWD,Gas,White,Brown,0,3,Personaluse,22998,8, CO
9262, 2C3CDZAG2JH171707,Dodge,Challenger,SXT Plus RWD Automatic,2018,28966,19.0,30.0, Automatic,RWD,Gas,Silver,Black,0,3,Personaluse,29998,4, PA
9263, 5FNYF5H17KB022772,Honda,Pilot,LX FWD,2019,50162,19.0,27.0, Automatic,FWD,Gas,White,Black,0,2,Fleetuse,28998,3, MO
