,VIN,brand,model,trim,manufacture_year,mileage,MPG_city,MPG_highway,transmission,drive_type,fuel_type,exterior_color,interior_color,accidents,owners,car_usage_type,location,price
9336, 1C6SRFHM6LN244128,Ram,['1500'],"Limited Crew Cab 5'7"" Box 4WD",2020,"32,722",19,24, Automatic, 4WD,Diesel,Black,Black,0,1, Personal use,"Bloomington, MN","57,989"
9337, WA1AAAF74KD014677,Audi,['Q7'],Premium 3.0,2019,"52,251",,,,,,White,Black,0,1, Personal use,"San Bernardino, CA","42,999"
9338, 3N1AB7AP2KY302341,Nissan,['Sentra'],S CVT,2019,"46,100",27,35, Automatic, FWD,Gas,Black,Black,0,2, Fleet use,"Houston, TX","19,950"
9339, WDDLJ7GB1JA203975,Mercedes-Benz,['CLS'],AMG CLS 63 S 4MATIC Coupe,2018,"52,031",16,22, Automatic, AWD,Gas,Black,Black,0,2, Personal use,"Sacramento, CA","67,998"
9340, 5TFGZ5AN1HX059492,Toyota,['Tacoma'],Limited Double Cab 5' Bed V6 4WD Automatic,2017,"56,621",18,23, Automatic, 4WD,Gas,Gray,Brown,0,1, Personal use,"Charlottesville, VA","38,998"
9341, 1FTEW1EP7KFC79480,Ford,['F-150'],XL SuperCrew 5.5' Box 4WD,2019,"49,370",18,23, Automatic, 4WD,Gas,White,Black,0,1, Personal use,"Raleigh, NC","37,000"
9342, KM8K22AA0MU617009,Hyundai,['Kona'],SEL FWD Automatic,2021,"12,958",27,33, Automatic, FWD,Gas,White,Gray,0,1, Personal use,"Webster, TX","25,590"
9343, 55SWF8GB0HU194099,Mercedes-Benz,['C-Class'],C 63 AMG Sedan RWD,2017,"37,606",17,23, Automatic, RWD,Gas,White,Unknown,0,1, Personal use,"Vauxhall, NJ","51,990"
9344, 3FADP4EJ7HM132869,Ford,['Fiesta'],SE Hatchback,2017,"40,930",27,35, Automatic, FWD,Gas,White,Black,0,1, Personal use,"Puyallup, WA","14,990"
9345, 5NPDH4AEXEH520664,Hyundai,['Elantra'],Limited Sedan Automatic,2014,"85,257",27,37, Automatic, FWD,Gas,Gray,Gray,0,3, Fleet use,"Columbus, OH","14,990"
9346, 1FTBR1Y89LKB28969,Ford,"['Transit', 'Cargo', 'Van']","T-250 130"" Low Roof 9070 GVWR RWD",2020,"11,668",,, Automatic, RWD,Gas,White,Gray,0,1, Personal use,"Wernersville, PA","49,982"
9347, WDDDJ75X56A074679,Mercedes-Benz,['CLS'],CLS 500,2006,"122,260",16,22, Automatic, RWD,Gas,Gray,Unknown,0,3, Fleet use,"Newport Beach, CA","9,900"
9348, 1G4HD5EM3AU110370,Buick,['Lucerne'],CXL Special Edition,2010,"64,535",17,26, Automatic, FWD,Gas,White,Brown,0,2, Personal use,"Colorado Springs, CO","14,998"
9349, WP0CA2A86KS210796,Porsche,"['718', 'Boxster']",Roadster,2019,"29,848",21,28, Automatic, RWD,Gas,White,Black,0,1, Personal use,"Memphis, TN","60,998"
9350, WP1AA2AY4MDA07743,Porsche,['Cayenne'],SUV AWD,2021,"6,426",19,23, Automatic, AWD,Gas,Blue,Gray,0,1, Personal use,"Wrightsville, PA","79,998"
9351, 1G1YD2D78F5115881,Chevrolet,['Corvette'],Stingray with 2LT Coupe,2015,"18,614",17,29, Automatic, RWD,Gas,Red,Black,0,1, Personal use,"Norfolk, VA","49,998"
9352, 1C6RR7TT7LS102200,Ram,"['1500', 'Classic']","SLT Crew Cab 6'4"" Box 4WD",2020,"26,766",15,21, Automatic, 4WD,Gas,Black,Gray,0,2, Personal use,"Laurel, MD","38,998"
9353, 1VWAT7A38FC102809,Volkswagen,['Passat'],1.8T Limited Edition Auto (PZEV),2015,"100,441",24,36, Automatic, FWD,Gas,Red,Black,0,4, Personal use,"Murfreesboro, TN","13,539"
9354, 1V2DR2CA1KC567227,Volkswagen,['Atlas'],V6 SE 3.6L FWD,2019,"45,969",17,24, Automatic, FWD,Gas,Silver,Black,0,1, Personal use,"Montrose, CO","30,990"
9355, 1G11E5SA1DF256085,Chevrolet,['Malibu'],LT with 2LT,2013,"72,436",22,34, Automatic, FWD,Gas,White,Black,0,3, Personal use,"Broken Arrow, OK","14,990"
9356, 4T1KZ1AKXMU051777,Toyota,['Camry'],XSE V6 Automatic,2021,"26,465",22,32, Automatic, FWD,Gas,Blue,Black,0,1, Personal use,"San Diego, CA","38,998"
9357, 1N4BL4BV1LC166312,Nissan,['Altima'],2.5 S FWD,2020,"50,232",28,39, Automatic, FWD,Gas,Black,Black,0,2, Personal use,"Spring, TX","19,496"
9358, 2T3JFREV2JW776476,Toyota,['RAV4'],SE AWD,2018,"39,569",22,28, Automatic, AWD,Gas,Black,Black,0,2, Fleet use,"Mount Juliet, TN","29,890"
9359, WBXHT3C30J5K26256,BMW,['X1'],xDrive28i AWD,2018,"51,907",22,31, Automatic, AWD,Gas,Silver,Black,0,2, Personal use,"Frederick, MD","26,300"
9360, 5FNYF4H69BB105870,Honda,['Pilot'],EX-L with Rear Entertainment System 4WD,2011,"146,702",16,22, Automatic, 4WD,Gas,Gray,Gray,0,1, Personal use,"Dublin, CA","13,167"
9361, 5UXWX7C57G0S18130,BMW,['X3'],xDrive35i AWD,2016,"66,178",19,27, Automatic, AWD,Gas,Gray,Beige,0,2, Personal use,"Glendale, AZ","26,500"
9362, 2C4RC1FG7JR123617,Chrysler,['Pacifica'],Touring Plus,2018,"119,538",19,28, Automatic, FWD,Gas,White,Black,0,1, Personal use,"Lebanon, TN","19,478"
9363, 2C4RC1FG7JR123617,Chrysler,['Pacifica'],Touring Plus,2018,"119,538",19,28, Automatic, FWD,Gas,White,Black,0,1, Personal use,"Daytona Beach, FL","19,478"
9364, 1GCVKRECXHZ100752,Chevrolet,"['Silverado', '1500']",LT Double Cab Standard Box 4WD,2017,"43,147",17,22, Automatic, 4WD,Gas,Blue,Black,0,2, Fleet use,"Woodbridge, VA","34,995"
9365, 5UXWX7C57G0S18130,BMW,['X3'],xDrive35i AWD,2016,"66,178",19,27, Automatic, AWD,Gas,Gray,Beige,0,2, Personal use,"Lake Elsinore, CA","26,500"
9366, 3GCUKPEC6JG116288,Chevrolet,"['Silverado', '1500']",Custom Crew Cab Short Box 4WD,2018,"55,439",17,22, Automatic, 4WD,Gas,White,Gray,0,2, Personal use,"El Paso, TX","33,480"
9367, WBA8E5C52JA507659,BMW,"['3', 'Series']",328d Sedan RWD,2018,"22,510",31,43, Automatic, RWD,Diesel,Gray,Black,0,3, Personal use,"Plano, TX","31,998"
9368, 5N1DR2MM9KC596710,Nissan,['Pathfinder'],SV 4WD,2019,"51,055",,,,,,Gray,Black,0,1, Personal use,"Cleveland Heights, OH","28,981"
9369, 5YMCY0C07L9D32772,BMW,"['X6', 'M']",X6 M Competition,2020,"11,891",13,18, Automatic, AWD,Gas,Black,White,0,1, Personal use,"Salisbury, NC","109,998"
9370, JN1BY1AP9HM740835,INFINITI,['Q70'],3.7 RWD,2017,"56,246",18,25, Automatic, RWD,Gas,Silver,Gray,0,2, Fleet use,"Phoenix, AZ","25,998"
9371, 1C4PJMLX9KD169764,Jeep,['Cherokee'],Latitude Plus 4WD,2019,"114,324",21,29, Automatic, 4WD,Gas,Green,Black,0,1, Personal use,"San Diego, CA","17,795"
9372, 5FNYF6H04JB018920,Honda,['Pilot'],Elite AWD,2018,"94,985",19,26, Automatic, AWD,Gas,White,Black,0,1, Personal use,"Corpus Christi, TX","30,998"
9373, 1HGCR3F97HA002698,Honda,['Accord'],Touring Sedan Automatic,2017,"21,015",21,33, Automatic, FWD,Gas,Red,Beige,0,2, Personal use,"Fresno, CA","26,990"
9374, 1HGCV1F3XKA058136,Honda,['Accord'],Sport 1.5T CVT,2019,"7,863",29,35, Automatic, FWD,Gas,Silver,Black,0,1, Personal use,"Norman, OK","30,990"
9375, 2HGFC2F58JH562839,Honda,['Civic'],LX Sedan CVT,2018,"42,952",31,40, Automatic, FWD,Gas,Silver,Black,0,1, Fleet use,"Jacksonville, FL","22,000"
9376, 1HGCV1F48JA110094,Honda,['Accord'],EX 1.5T CVT,2018,"88,052",30,38, Automatic, FWD,Gas,Blue,Gray,0,2, Fleet use,"Bacliff, TX","24,300"
9377, 2GNFLFEK8G6213916,Chevrolet,['Equinox'],LT AWD,2016,"79,318",20,29, Automatic, AWD,Gas,Black,Gray,0,3, Personal use,"Netcong, NJ","19,998"
9378, 2HKRW5H30KH413219,Honda,['CR-V'],LX FWD,2019,"47,003",26,32, Automatic, FWD,Gas,White,Black,0,2, Fleet use,"Attica, NY","27,000"
9379, 1GTEK19J58Z287201,GMC,"['Sierra', '1500']",SLE1 Ext Cab SB 4WD,2008,"65,467",14,18, Automatic, 4WD,Gas,Black,Black,0,4, Fleet use,"Pasadena, TX","16,495"
9380, 5TDDZRFH8KS949403,Toyota,['Highlander'],Limited Platinum V6 AWD,2019,"58,678",20,26, Automatic, AWD,Gas,Silver,Black,0,1, Personal use,"Columbus, WI","37,912"
9381, 3TYDZ5BN3NT007773,Toyota,['Tacoma'],TRD Off Road Double Cab 6' Bed V6 4WD Automatic,2022,"6,730",18,22, Automatic, 4WD,Gas,Gray,Gray,0,1, Personal use,"Omaha, NE","43,491"
9382, 1G6DT5RK9M0127140,Cadillac,['CT5'],Premium Luxury,2021,"13,294",23,32, Automatic, RWD,Gas,Gray,Beige,0,0, Personal use,"Tucson, AZ","44,992"
9383, 3C4PDDEG9KT836976,Dodge,['Journey'],GT AWD,2019,"41,435",16,24, Automatic, AWD,Gas,Black,Red,0,1, Fleet use,"Albuquerque, NM","24,990"
9384, 1V2WR2CA5MC502229,Volkswagen,['Atlas'],3.6L V6 SE with Technology FWD,2021,"81,208",17,23, Automatic, FWD,Gas,Gray,Black,0,1, Personal use,"Houston, TX","33,990"
9385, 5UXTR9C57KLE20713,BMW,['X3'],xDrive30i AWD,2019,"30,174",,,,,,Black,Beige,0,1, Personal use,"Lumberton, NJ","38,995"
9386, JN8AT2MV6JW306359,Nissan,['Rogue'],SV AWD,2018,"95,851",25,32, Automatic, AWD,Gas,Black,Black,0,1, Personal use,"Daytona Beach, FL","19,744"
9387, 1C4RDHDG5HC869396,Dodge,['Durango'],GT RWD,2017,"96,483",19,26, Automatic, RWD,Gas,Silver,Black,0,3, Personal use,"Spring, TX","24,990"
9388, 1N4BL4DV1KC114397,Nissan,['Altima'],SV FWD,2019,"16,844",28,39, Automatic, FWD,Gas,Silver,Black,0,3, Personal use,"West Palm Beach, FL","26,990"
9389, WBA4J7C56JBB98779,BMW,"['4', 'Series']",440i xDrive Gran Coupe,2018,"23,266",21,31, Automatic, AWD,Gas,White,Black,0,1, Personal use,"Honolulu, HI","38,998"
9390, 3C4NJDDB2NT148425,Jeep,['Compass'],Trailhawk 4WD,2022,"2,473",22,30, Automatic, 4WD,Gas,White,Red,0,0, Personal use,"Fremont, CA","35,998"
9391, 2T2BZMCA8GC039330,Lexus,['RX'],RX 350 F Sport AWD,2016,"31,947",19,26, Automatic, AWD,Gas,Silver,Black,0,2, Personal use,"Westminster, MD","36,990"
9392, 1GKKNXLS5KZ185486,GMC,['Acadia'],Denali AWD,2019,"46,149",17,25, Automatic, AWD,Gas,Black,Black,0,2, Personal use,"Great Neck, NY","37,990"
9393, 1C4RJFAG7KC709450,Jeep,"['Grand', 'Cherokee']",Altitude 4WD,2019,"15,905",18,25, Automatic, 4WD,Gas,Silver,Black,1,1, Personal use,"Richmond, VA","36,288"
9394, 5TDJZRFHXJS820600,Toyota,['Highlander'],XLE V6 AWD,2018,"30,657",20,26, Automatic, AWD,Gas,White,Black,0,2, Personal use,"Great Neck, NY","35,995"
9395, 3C6TRVAG6HE542743,Ram,"['ProMaster', 'Cargo', 'Van']","1500 Low Roof 136""",2017,"35,965",,, Automatic, FWD,Gas,Silver,Gray,0,1, Personal use,"Montclair, CA","32,990"
9396, 5FNYF5H53KB047171,Honda,['Pilot'],EX-L FWD,2019,"36,732",19,27, Automatic, FWD,Gas,Black,Black,0,1, Personal use,"Tempe, AZ","33,500"
9397, 5UXJU4C00L9D17886,BMW,['X5'],M50i AWD,2020,"21,113",16,22, Automatic, AWD,Gas,White,Unknown,0,1, Personal use,"Buford, GA","74,998"
9398, 1C4SDJCT0LC228799,Dodge,['Durango'],R/T AWD,2020,"59,800",14,22, Automatic, AWD,Gas,Silver,Black,0,1, Fleet use,"Spencer, IN","43,790"
9399, 2GNALDEK1G1167051,Chevrolet,['Equinox'],LTZ FWD,2016,"65,691",22,32, Automatic, FWD,Gas,White,Brown,0,2, Fleet use,"Pawleys Island, SC","19,590"
9400, 3FA6P0CD1KR140085,Ford,['Fusion'],SEL FWD,2019,"39,731",23,34, Automatic, FWD,Gas,Gray,Black,1,2, Fleet use,"St. Augustine, FL","22,998"
9401, 1V2MR2CA7KC590267,Volkswagen,['Atlas'],V6 SEL 3.6L 4MOTION,2019,"24,127",17,23, Automatic, AWD,Gas,Gray,Black,0,1, Personal use,"Honolulu, HI","40,998"
9402, 5TDHZRAH7MS071393,Toyota,['Highlander'],XLE FWD,2021,"3,132",21,29, Automatic, FWD,Gas,White,Black,0,1, Personal use,"Savannah, GA","47,998"
9403, 5FNYF5H32LB024349,Honda,['Pilot'],EX FWD,2020,"24,050",19,27, Automatic, FWD,Gas,Silver,Gray,0,1, Personal use,"Escondido, CA","33,998"
9404, JM1BN1L35H1117617,Mazda,['Mazda3'],Touring 2.5 5-Door Automatic,2017,"25,523",26,35, Manual, FWD,Gas,White,Black,0,1, Personal use,"Memphis, TN","21,990"
9405, 4S4WMACDXK3469774,Subaru,['Ascent'],Premium 8-Passenger,2019,"93,721",21,27, Automatic, AWD,Gas,Silver,Gray,0,1, Personal use,"Fresno, CA","25,998"
9406, SALYB2EX0KA781039,Land,"['Rover', 'Range', 'Rover', 'Velar']",P250 S,2019,"36,897",21,27, Automatic, 4WD,Gas,White,Beige,0,2, Personal use,"Seymour, IN","50,998"
9407, JN8AZ1MW4DW303109,Nissan,['Murano'],LE AWD,2013,"106,426",18,23, Automatic, AWD,Gas,Black,Black,0,2, Personal use,"Morton, IL","17,998"
9408, JTEZU5JR0L5218366,Toyota,['4Runner'],Nightshade RWD,2020,"22,669",16,19, Automatic, RWD,Gas,Black,Unknown,0,1, Personal use,"Brooklyn Park, MN","49,998"
9409, 1C4HJXDG2JW241363,Jeep,['Wrangler'],Unlimited Sport S (JL),2018,"58,987",17,23, Automatic, 4WD,Gas,Orange,Black,0,1, Personal use,"San Jose, CA","34,996"
9410, 3FA6P0G78JR277737,Ford,['Fusion'],S FWD,2018,"3,443",21,32, Automatic, FWD,Gas,Gold,Gray,0,1, Personal use,"Newhall, CA","21,998"
9411, 5N1AZ2MS3KN106008,Nissan,['Murano'],Platinum AWD,2019,"50,294",20,28, Automatic, AWD,Gas,Blue,Brown,0,1, Personal use,"Austin, TX","32,998"
9412, 3FA6P0G78GR356611,Ford,['Fusion'],S FWD,2016,"62,879",22,34, Automatic, FWD,Gas,White,Gray,1,2, Personal use,"Newark, CA","17,998"
9413, 5N1DL0MNXLC535527,INFINITI,['QX60'],SIGNATURE EDITION FWD,2020,"22,644",20,27, Automatic, FWD,Gas,White,Black,0,1, Personal use,"Tucson, AZ","40,590"
9414, KNAFK4A66G5502536,Kia,['Forte'],LX Sedan Automatic,2016,"8,115",26,39, Automatic, FWD,Gas,Gray,Gray,0,1, Personal use,"Roseville, CA","18,998"
9415, 1C4RJFAG2HC714757,Jeep,"['Grand', 'Cherokee']",Altitude 4WD,2017,"69,325",18,25, Automatic, 4WD,Gas,White,Black,0,2, Personal use,"Waterford, MI","28,998"
9416, WBA73AK09N7K94194,BMW,"['2', 'Series']",228i Gran Coupe xDrive,2022,47,23,33, Automatic, AWD,Gas,Blue,Black,0,1, Personal use,"Corpus Christi, TX","41,062"
9417, 2C3CCAEG3JH137046,Chrysler,['300'],Limited V6 RWD,2018,"54,327",19,30, Automatic, RWD,Gas,Black,Beige,0,2, Personal use,"Sarasota, FL","25,500"
9418, WP0CA2A83HS221179,Porsche,"['718', 'Boxster']",Roadster,2017,"14,129",21,28, Manual, RWD,Gas,Silver,Black,0,1, Personal use,"Roseville, CA","57,990"
9419, JF1VA2S65L9807068,Subaru,['WRX'],STI Manual,2020,"14,658",16,22, Manual, AWD,Gas,White,Black,0,2, Personal use,"Amarillo, TX","41,590"
9420, 2C3CDXCT1KH643055,Dodge,['Charger'],R/T RWD,2019,"89,192",16,25, Automatic, RWD,Gas,White,Black,0,3, Personal use,"Glen Allen, VA","27,911"
9421, 1VWAT7A39GC069434,Volkswagen,['Passat'],1.8T S Auto (PZEV),2016,"36,115",25,38, Automatic, FWD,Gas,White,Black,0,3, Personal use,"Houston, TX","18,990"
9422, JM3KFBCM9K1597168,Mazda,['CX-5'],Touring AWD,2019,"24,559",24,30, Automatic, AWD,Gas,Gray,Black,0,1, Personal use,"Houston, TX","29,400"
9423, 5XYZU3LB8DG091657,Hyundai,"['Santa', 'Fe', 'Sport']",Base 2.4L FWD,2013,"105,861",21,29, Automatic, FWD,Gas,Black,Gray,0,4, Fleet use,"Ellisville, MO","15,998"
9424, JTHBA30G655117403,Lexus,['ES'],ES 330,2005,"79,756",21,29, Automatic, FWD,Gas,Blue,Gray,0,1, Personal use,"Austin, TX","9,994"
9425, 1C4RJFLT4JC426870,Jeep,"['Grand', 'Cherokee']",Trailhawk 4WD,2018,"36,146",18,25, Automatic, 4WD,Gas,White,Red,0,2, Personal use,"Canton, NC","40,998"
9426, 7FARW5H31HE014413,Honda,['CR-V'],LX FWD,2017,"23,256",26,32, Automatic, FWD,Gas,Gray,Gray,0,2, Personal use,"San Angelo, TX","25,998"
9427, 19XFC2F76HE013601,Honda,['Civic'],EX Sedan CVT,2017,"58,690",31,40, Automatic, FWD,Gas,Gray,Black,0,2, Personal use,"Sanford, FL","21,990"
9428, 5N1AT2MT1HC883835,Nissan,['Rogue'],2017.5 SV FWD,2017,"51,628",26,33, Automatic, FWD,Gas,Black,Black,1,2, Fleet use,"Macon, GA","21,998"
9429, SALYL2EX4KA224146,Land,"['Rover', 'Range', 'Rover', 'Velar']",P250 R-Dynamic SE,2019,"19,616",21,27, Automatic, 4WD,Gas,Black,Beige,0,2, Personal use,"Clearwater, FL","55,990"
9430, JTHBK1GG1E2090166,Lexus,['ES'],ES 350,2014,"41,323",21,31, Automatic, FWD,Gas,Blue,Beige,0,3, Personal use,"Snowflake, AZ","24,990"
9431, KMUMCDTC0NU020770,Genesis,['GV70'],3.5T Sport,2022,"2,607",19,25, Automatic, AWD,Gas,White,Black,0,1, Personal use,"Arlington, TX","64,998"
9432, W1KZH6AB8MA894757,Mercedes-Benz,['E-Class'],E 450 Wagon All-Terrain 4MATIC,2021,"5,889",,,,,,Gray,Black,0,1, Personal use,"Austin, TX","70,881"
9433, JN8CS1MW2FM482228,INFINITI,['QX70'],AWD,2015,"48,923",16,22, Automatic, AWD,Gas,Black,Black,0,2, Personal use,"Carmel, NY","26,990"
9434, 2T1BU4EE4CC794195,Toyota,['Corolla'],LE Automatic,2012,"35,692",26,34, Automatic, FWD,Gas,Silver,Gray,0,3, Personal use,"Greensboro, NC","16,990"
9435, 1G1PG5SB4G7194953,Chevrolet,"['Cruze', 'Limited']",Limited LTZ Sedan AT,2016,"68,404",26,38, Automatic, FWD,Gas,Silver,Black,0,1, Personal use,"Norfolk, VA","16,590"
9436, WAUR4AF57JA001790,Audi,['S5'],Prestige Coupe,2018,"89,628",21,30, Automatic, AWD,Gas,Blue,Gray,0,1, Personal use,"Harlingen, TX","34,590"
9437, 5NPEG4JA2MH130936,Hyundai,['Sonata'],SE,2021,"18,136",28,38, Automatic, FWD,Gas,White,Unknown,0,1, Personal use,"Scottsdale, AZ","26,998"
9438, 1FTEX1CP4GKE39927,Ford,['F-150'],XLT SuperCab 6.5' Box RWD,2016,"39,998",18,25, Automatic, RWD,Gas,Black,Black,0,1, Personal use,"Albuquerque, NM","31,000"
9439, 2T3F1RFV1KC031756,Toyota,['RAV4'],LE AWD,2019,"15,456",,,,,,Gray,Black,0,1, Personal use,"Fayetteville, NC","31,750"
9440, JN1FV7AR7LM660859,INFINITI,['Q50'],RED SPORT 400 AWD,2020,"9,138",19,26, Automatic, AWD,Gas,Red,Gray,0,1, Personal use,"San Juan Capistrano, CA","43,998"
9441, 5NPEF4JA5LH024367,Hyundai,['Sonata'],SEL,2020,"13,876",27,37, Automatic, FWD,Gas,Red,Black,0,1, Personal use,"Wadsworth, OH","27,998"
9442, 5UXCR6C58KLK85690,BMW,['X5'],xDrive40i,2019,"30,711",20,26, Automatic, AWD,Gas,Blue,Brown,1,1, Personal use,"Carrollton, TX","50,995"
9443, 1GNSCBKC3HR378153,Chevrolet,['Tahoe'],LT RWD,2017,"47,341",16,23, Automatic, RWD,Gas,White,Black,0,2, Personal use,"Fort Lauderdale, FL","42,998"
9444, 1FTEW1E41LFA51482,Ford,['F-150'],XLT SuperCrew 5.5' Box 4WD,2020,"27,661",18,23, Automatic, 4WD,Gas,Gray,Gray,1,2, Fleet use,"Duluth, GA","38,500"
9445, KM8R34HE9LU094152,Hyundai,['Palisade'],SEL FWD,2020,"45,230",19,26, Automatic, FWD,Gas,White,Black,0,1, Personal use,"Margate, FL","41,322"
9446, 1C6RR6GG9JS298841,Ram,['1500'],"SLT 4x2 Quad Cab 6'4"" Box",2018,"44,342",17,25, Automatic, RWD,Gas,Red,Beige,0,1, Personal use,"Savannah, GA","28,998"
9447, JN8AZ2NE5H9158579,INFINITI,['QX80'],AWD,2017,"76,611",13,19, Automatic, 4WD,Gas,Silver,Gray,0,2, Personal use,"Plano, TX","35,590"
9448, 4JGFB6BB0MA288166,Mercedes-Benz,['GLE'],AMG GLE 53 4MATIC,2021,"17,813",18,22, Automatic, AWD,Gas,Black,Black,0,1, Personal use,"Fresno, CA","87,590"
9449, 1FMCU0GD5HUD82049,Ford,['Escape'],SE FWD,2017,"118,500",23,30, Automatic, FWD,Gas,Gray,Black,0,1, Personal use,"Houston, TX","12,995"
9450, 1FM5K8F80HGC67259,Ford,['Explorer'],Limited 4WD,2017,"89,295",18,25, Automatic, 4WD,Gas,Silver,Black,1,2, Personal use,"Santa Rosa, CA","25,671"
9451, 1GTG6EEN5K1286827,GMC,['Canyon'],Denali Crew Cab Short Box 4WD,2019,"13,993",17,24, Automatic, 4WD,Gas,White,Black,0,1, Personal use,"Riverhead, NY","43,998"
9452, JN1BJ1CV0LW541184,Nissan,"['Rogue', 'Sport']",SL FWD,2020,"18,771",25,32, Automatic, FWD,Gas,White,Gray,0,1, Personal use,"Blackfoot, ID","29,990"
9453, WBAJA9C58JB250957,BMW,"['5', 'Series']",530e iPerformance Plug-In Hybrid RWD,2018,"42,653",,, Automatic, RWD,Hybrid,Black,Black,0,2, Personal use,"Riverhead, NY","34,998"
9454, ZACCJABH1FPB98884,Jeep,['Renegade'],Latitude FWD,2015,"75,027",24,31, Manual, FWD,Gas,White,Black,0,2, Personal use,"Bedford, TX","16,590"
9455, KM8J3CA45KU067019,Hyundai,['Tucson'],Value AWD,2019,"33,180",22,25, Automatic, AWD,Gas,Gray,Gray,1,2, Personal use,"Freeport, NY","24,998"
9456, 3GTU9FEL0LG443925,GMC,"['Sierra', '1500']",Denali Crew Cab Short Box 4WD,2020,"18,151",16,22, Automatic, 4WD,Gas,Black,Black,0,1, Personal use,"New Bethlehem, PA","62,998"
9457, 5FNYF6H06KB009377,Honda,['Pilot'],Elite AWD,2019,"49,108",19,26, Automatic, AWD,Gas,White,Unknown,0,2, Fleet use,"Blackfoot, ID","40,500"
9458, 5TDJZRFH7HS442049,Toyota,['Highlander'],XLE V6 AWD,2017,"46,819",20,26, Automatic, AWD,Gas,Gray,Unknown,0,1, Personal use,"Knoxville, TN","34,800"
9459, KNDJX3AE7J7026406,Kia,"['Soul', 'EV']",EV+,2018,"27,021",124,93, Automatic, FWD,Electric,Gray,Gray,0,1, Personal use,"Titusville, FL","22,990"
9460, 1FTEX1EP3KKC06532,Ford,['F-150'],XL SuperCab 6.5' Box 4WD,2019,"30,425",18,23, Automatic, 4WD,Gas,White,Black,0,1, Personal use,"Abilene, TX","36,325"
9461, 1C6RR7UT3HS696287,Ram,['1500'],"Sport Crew Cab 6'4"" Box 4WD",2017,"55,558",15,21, Automatic, 4WD,Gas,White,Black,0,0, Personal use,"Fort Pierce, FL","35,000"
9462, KNMAT2MV5FP509675,Nissan,['Rogue'],SV AWD,2015,"106,109",25,32, Automatic, AWD,Gas,Gray,Black,0,2, Personal use,"Palm Coast, FL","17,998"
9463, 5NPE34AFXHH447599,Hyundai,['Sonata'],Sport 2.4L,2017,"57,550",25,35, Automatic, FWD,Gas,White,Beige,0,2, Personal use,"Sanford, NC","18,990"
9464, 1C4RJFBG0LC100992,Jeep,"['Grand', 'Cherokee']",Limited 4WD,2020,"14,514",18,25, Automatic, 4WD,Gas,White,Black,0,1, Personal use,"Conway, AR","39,888"
9465, 5NPE34AF5FH032364,Hyundai,['Sonata'],Sport 2.4L,2015,"77,962",24,35, Automatic, FWD,Gas,White,Beige,0,2, Fleet use,"Houston, TX","16,990"
9466, JTHBK1GG6E2093855,Lexus,['ES'],ES 350,2014,"92,458",21,31, Automatic, FWD,Gas,White,Beige,0,3, Personal use,"Goldsboro, NC","20,990"
9467, 2T3P1RFV2LW106100,Toyota,['RAV4'],XLE AWD,2020,"24,591",27,33, Automatic, AWD,Gas,Silver,Black,0,1, Fleet use,"Houston, TX","30,999"
9468, JF2SJADC0FH810935,Subaru,['Forester'],2.5i Premium CVT (PZEV),2015,"81,988",24,32, Automatic, AWD,Gas,White,Gray,0,1, Personal use,"Knoxville, TN","19,590"
9469, 5TFDY5F15KX857674,Toyota,['Tundra'],SR5 CrewMax 5.5' Bed 5.7L 4WD,2019,"39,846",13,17, Automatic, 4WD,Gas,Gray,Gray,1,1, Personal use,"Titusville, FL","40,999"
9470, 1C4RDJAG8HC898449,Dodge,['Durango'],SXT AWD,2017,"92,015",18,25, Automatic, AWD,Gas,Red,Black,0,2, Fleet use,"Lima, OH","24,998"
9471, JHLRE4H72BC006095,Honda,['CR-V'],EX-L 4WD,2011,"68,028",21,27, Automatic, 4WD,Gas,White,Gray,0,1, Personal use,"Vista, CA","19,998"
9472, JM3KFBCL9H0120858,Mazda,['CX-5'],Touring AWD,2017,"26,959",,,,,,Gray,Black,0,1, Personal use,"Corpus Christi, TX","25,288"
9473, 1FAHP2D97HG123323,Ford,['Taurus'],SE FWD,2017,"41,240",18,27, Automatic, FWD,Gas,White,Beige,0,2, Fleet use,"Colma, CA","18,590"
9474, WA1LGAFE8FD002656,Audi,['Q7'],Premium Plus 3.0T quattro,2015,"45,501",16,22, Automatic, AWD,Supercharged,White,Black,1,2, Personal use,"Maitland, FL","31,998"
9475, SAJWA2G18DLV53616,Jaguar,['XJ'],XJL Portfolio RWD,2013,"41,206",16,25, Automatic, RWD,Gas,White,Black,0,2, Personal use,"Concord, NC","30,998"
9476, 2C3CCAKG8DH635459,Chrysler,['300'],C AWD,2013,"47,569",18,27, Automatic, AWD,Gas,Gray,Black,0,2, Personal use,"San Antonio, TX","20,990"
9477, 5J8TB4H56FL029722,Acura,['RDX'],AWD with Technology Package,2015,"106,986",19,27, Automatic, AWD,Gas,Gray,Black,0,2, Fleet use,"Hot Springs, AR","19,998"
9478, KL7CJKSB0MB306448,Chevrolet,['Trax'],LS FWD,2021,"22,608",24,32, Automatic, FWD,Gas,White,Black,0,1, Personal use,"Minot, ND","21,998"
9479, 1G1Y12D72H5104287,Chevrolet,['Corvette'],Grand Sport 3LT Coupe,2017,"14,582",16,25, Automatic, RWD,Gas,White,Red,0,1, Personal use,"West Chester, OH","65,990"
